ds,yhat,yhat_lower,yhat_upper
2017-04-27,13076.803033391938,11684.576180550119,14592.479672455616
2017-04-28,12849.700555565953,11331.15440550749,14431.320843696849
2017-04-29,11697.211681994344,10165.620314293212,13181.979445423845
2017-04-30,11305.632217605224,9903.338359209536,12987.808425978197
2017-05-01,12956.672971309226,11466.82781161499,14592.835805236258
2017-05-02,13230.908290145855,11771.371847014865,14748.934765247812
2017-05-03,13203.286516047614,11708.336036025063,14810.669326413845
2017-05-04,13243.144913554144,11718.079241884827,14858.274192194694
2017-05-05,13005.59242771781,11555.37545635932,14462.341561560908
2017-05-06,11838.15144488614,10401.829969211567,13342.68835365873
2017-05-07,11428.03287264122,9928.084569652241,12912.15502400732
2017-05-08,13057.994212599919,11544.076457063182,14617.576414549918
2017-05-09,13309.756217309749,11665.631062780316,14816.673542006567
2017-05-10,13259.478010631079,11792.630280978789,14816.090274334374
2017-05-11,13277.734269252007,11644.39995756032,14760.113666591598
2017-05-12,13020.858953643796,11509.087409243499,14533.543022943726
2017-05-13,11837.547936332043,10309.155316310542,13264.566855660249
2017-05-14,11416.096030253064,10058.021747205152,12966.552798264413
2017-05-15,13040.219253228406,11522.580861975284,14604.63479394145
2017-05-16,13292.43902322273,11867.852349203167,14897.871178589687
2017-05-17,13249.529175008933,11812.970254975713,14677.520681885377
2017-05-18,13282.470284517058,11822.950245782076,14893.995239161804
2017-05-19,13047.776527960306,11578.980366998845,14591.93958241038
2017-05-20,11894.087989982969,10458.874927665085,13461.108021283297
2017-05-21,11509.404299755524,9986.43684430625,13056.880295848565
2017-05-22,13176.910604906876,11785.326529227961,14656.83161079192
2017-05-23,13478.372543156836,11949.271677908453,15076.148229138002
2017-05-24,13489.600858892629,12017.32637434996,14920.173298929973
2017-05-25,13580.429704825534,12051.353393224783,15223.840378140276
2017-05-26,13406.073219096534,11917.35202364686,14865.626710701816
2017-05-27,12313.752482331005,10721.443866057372,13860.171156919061
2017-05-28,11989.967773647622,10588.842896327396,13517.044518403458
2017-05-29,13716.366052624377,12272.822434380703,15250.1863120493
2017-05-30,14073.179152324938,12551.723150613869,15802.52698506508
2017-05-31,14134.732097640153,12648.243745556303,15742.497075912743
2017-06-01,14269.464333516959,12750.811019059753,15757.890779138083
2017-06-02,14131.32721172798,12651.566827398268,15661.182295626351
2017-06-03,13066.44864875405,11602.256364856225,14635.159269676251
2017-06-04,12760.438766556412,11289.941089611726,14199.40164130659
2017-06-05,14494.285453067992,12962.94550010952,15929.459684311454
2017-06-06,14847.814483400394,13363.232358445393,16465.560916527535
2017-06-07,14895.212943089637,13441.289506476951,16378.284154237093
2017-06-08,15005.058256229457,13514.360958301704,16525.817689275373
2017-06-09,14831.715891024178,13342.81574520433,16380.019969283136
2017-06-10,13721.996593883207,12132.37973372533,15297.519878799125
2017-06-11,13362.44711910501,11797.658011024898,14872.545970866753
2017-06-12,15035.223759680624,13569.898168482354,16556.286238679488
2017-06-13,15321.52389201283,13906.228339187632,16872.599110197418
2017-06-14,15297.075035434027,13837.778727324578,16871.3106675727
2017-06-15,15332.124655081008,13809.325807072468,16840.394334503297
2017-06-16,15082.794846905714,13579.180844764918,16594.883627051102
2017-06-17,13897.693932315507,12312.646101608676,15508.101113827357
2017-06-18,13465.160183017264,12020.91545769313,15021.057656041321
2017-06-19,15069.088276468648,13450.831871642227,16651.02093323502
2017-06-20,15292.314994548944,13674.183941180669,16674.046826200953
2017-06-21,15212.064933920932,13740.844545169715,16720.96630572494
2017-06-22,15199.900656188354,13773.598297396882,16734.512034031548
2017-06-23,14913.042514097247,13415.463866487082,16600.081245437304
2017-06-24,13700.951145441737,12142.274090463949,15202.252042767135
2017-06-25,13252.548659013755,11865.466786573643,14671.747386363471
2017-06-26,14852.029733433863,13467.089182872063,16379.028998418366
2017-06-27,15082.239561406228,13513.755135328262,16679.04757817387
2017-06-28,15020.119615328693,13441.750304238136,16516.096065604444
2017-06-29,15036.665651967312,13535.76069983619,16645.41977646099
2017-06-30,14788.262964658925,13217.93375908608,16340.54053901826
2017-07-01,13623.291436439535,12019.74073052941,15033.237217130049
2017-07-02,13229.375782336338,11797.675276971224,14634.119124566147
2017-07-03,14889.23138645468,13401.58962852046,16480.04939875638
2017-07-04,15184.08169520257,13601.105231324953,16727.397252433137
2017-07-05,15189.147043587282,13754.611098252757,16774.119334893523
2017-07-06,15273.648136812251,13668.814947926456,16796.218895550708
2017-07-07,15092.187937772318,13631.618482493102,16564.741018607572
2017-07-08,13991.403229414522,12514.962969794466,15358.25805164552
2017-07-09,13657.259965701027,12232.361652050546,15121.392062508814
2017-07-10,15370.941587996409,13890.776514668705,16909.88608895871
2017-07-11,15712.305119953386,14200.73861111782,17235.49705270612
2017-07-12,15755.403881981643,14242.89224163386,17325.6827693527
2017-07-13,15868.51915291962,14460.345648528144,17455.6340459783
2017-07-14,15705.563800750411,14256.913881358043,17212.92540153334
2017-07-15,14612.748608068569,13117.694321338065,16248.255167386416
2017-07-16,14275.88506261451,12755.329626782956,15807.637523936508
2017-07-17,15976.273654523698,14513.636062767862,17505.142600680643
2017-07-18,16294.15256908671,14706.292725440037,17725.072397659555
2017-07-19,16304.205898814169,14736.068109132213,17869.12378462177
2017-07-20,16375.57418302217,14805.548122713404,17896.774251878287
2017-07-21,16163.23095965251,14686.119444764348,17632.27584350818
2017-07-22,15014.616880234102,13509.399713270814,16588.798653424747
2017-07-23,14616.906120766254,13140.639879705825,16268.521568733693
2017-07-24,16252.855201362221,14642.04914690804,17815.296350205066
2017-07-25,16504.210251705666,15034.56214054016,18139.94533561393
2017-07-26,16447.17303784837,14937.430576659643,17958.833919496818
2017-07-27,16452.369759242876,14857.263028706451,18014.43844710165
2017-07-28,16176.187475568928,14711.264114911553,17664.65385663968
2017-07-29,14967.370829793088,13467.001024997444,16545.54611275352
2017-07-30,14514.254824747422,13021.534694208438,16035.919071641425
2017-07-31,16100.584670826278,14543.460504447756,17646.776959980813
2017-08-01,16308.89950172936,14907.185343442627,17759.446191490784
2017-08-02,16215.980868382649,14725.259867432675,17736.012570269973
2017-08-03,16192.810433293413,14687.161322027558,17718.969686715
2017-08-04,15895.90194712516,14442.756961337835,17378.738760691795
2017-08-05,14673.900200331522,13105.109227250294,16192.099497109391
2017-08-06,14214.822538920262,12620.503176525579,15674.43525115525
2017-08-07,15801.893606206062,14296.02252854657,17320.8514970652
2017-08-08,16016.949576517223,14458.838851815315,17534.83084936216
2017-08-09,15935.912102212997,14466.860693771552,17396.02961765609
2017-08-10,15928.77557172301,14390.992792534325,17470.331051123605
2017-08-11,15650.971825822442,13974.20984420444,17176.072033475954
2017-08-12,14450.004009070935,12950.352889147356,16071.697546844856
2017-08-13,14012.724079357076,12526.932406980455,15513.385773108172
2017-08-14,15621.203553002091,14106.599523234274,17067.759034727245
2017-08-15,15856.172681360185,14338.723166169604,17295.50115986838
2017-08-16,15792.527256022382,14332.606475512968,17377.573579423162
2017-08-17,15799.34569225501,14348.238015276344,17286.129465205035
2017-08-18,15531.279693097084,14003.888471024555,17067.512962611865
2017-08-19,14335.209454025016,12846.303658172727,15970.465274465161
2017-08-20,13897.537361795079,12446.979598870643,15423.722475877168
2017-08-21,15500.069358837358,13875.052278133437,17024.24076571363
2017-08-22,15723.458936747707,14363.167991648956,17264.981099449677
2017-08-23,15642.71290249644,14158.047138146485,17187.14495109885
2017-08-24,15627.201691819128,14096.732408319785,17152.913098050416
2017-08-25,15332.037830037247,13775.235194599949,16792.207268661372
2017-08-26,14104.713959778797,12556.123970269582,15632.78150595325
2017-08-27,13632.374994994081,12008.26179082364,15191.82884090259
2017-08-28,15197.674304592616,13675.940500267045,16760.605996187325
2017-08-29,15382.189723500447,13886.64563185914,17064.272780298365
2017-08-30,15261.899444981756,13746.18192363908,16831.474440161972
2017-08-31,15207.161525784784,13690.269406094665,16731.849413325588
2017-09-01,14874.061578704936,13350.081899915915,16440.553542330872
2017-09-02,13611.021033109444,12083.576102699328,15095.094569035442
2017-09-03,13106.041441250141,11667.693410099078,14641.075205572344
2017-09-04,14642.535581180578,13079.664667100442,16174.838175213567
2017-09-05,14802.721905185654,13269.712357744073,16345.859889957232
2017-09-06,14663.08301950163,13090.35289775907,16066.49126599635
2017-09-07,14594.332421200566,13071.868650012311,16141.17693411544
2017-09-08,14252.754409034293,12651.366291267708,15723.976411112973
2017-09-09,12986.809729595921,11420.488821612777,14530.68576406735
2017-09-10,12484.382451364023,10888.780121848351,14006.29100415982
2017-09-11,14028.618667196166,12483.070044014232,15609.48101264823
2017-09-12,14201.33326467702,12725.98039081649,15756.055707270114
2017-09-13,14078.484992234171,12540.037655533793,15582.26835435967
2017-09-14,14030.16345626325,12588.237145332916,15562.674889586764
2017-09-15,13711.952262022,12312.794587052647,15331.745505532488
2017-09-16,12471.560065372847,10977.732594736313,13920.433728189653
2017-09-17,11996.094169083179,10483.032710387217,13505.337991141665
2017-09-18,13567.926368699404,12136.137838559936,15082.185273473237
2017-09-19,13768.126383484187,12280.523714723728,15249.573038680704
2017-09-20,13671.9622176733,12104.744949850503,15269.985091625467
2017-09-21,13648.91025335538,12213.56309905203,15247.152794200569
2017-09-22,13354.03852966325,11902.519500353494,14860.930763071128
2017-09-23,12134.65431697264,10669.256859114063,13638.287268039221
2017-09-24,11677.590082295075,10146.947136959168,13153.013019211932
2017-09-25,13265.077151052152,11718.349304968231,14682.945398345433
2017-09-26,13478.182151716586,12041.160688843764,15022.378807689789
2017-09-27,13392.30549789253,11909.763989928995,14891.093422392314
2017-09-28,13377.18478004632,11741.847907355901,14975.371100888065
2017-09-29,13088.266751747,11713.906486734779,14687.01937908948
2017-09-30,11873.3394012397,10281.760699306484,13387.508154505667
2017-10-01,11419.7987265756,9854.350674627814,12905.959295990095
2017-10-02,13010.500164953424,11420.208208057531,14553.191304478258
2017-10-03,13227.17051094237,11657.989541673058,14769.569387240013
2017-10-04,13145.880405347456,11605.717463925437,14657.864735484538
2017-10-05,13137.021146769233,11612.842439264801,14614.005918240084
2017-10-06,12856.650414744965,11332.139839229543,14363.166970090104
2017-10-07,11653.099294734524,10071.955429862128,13286.052027106056
2017-10-08,11214.216088769508,9742.193201232598,12639.32296175785
2017-10-09,12823.19766613397,11349.139690168338,14304.331269468139
2017-10-10,13061.98490414247,11506.947858940614,14598.112464221816
2017-10-11,13006.722904401191,11444.928631084988,14380.91525004441
2017-10-12,13027.73020788833,11513.33624528211,14557.629346351789
2017-10-13,12780.8419207081,11369.43345436103,14262.171652936719
2017-10-14,11614.019303654884,10132.454835599281,13240.534321218189
2017-10-15,11214.601305512175,9679.009309573406,12828.858381784883
2017-10-16,12865.148622266875,11395.854666849586,14418.491838293057
2017-10-17,13146.856495828813,11656.505766788952,14728.360022789378
2017-10-18,13135.036445552725,11675.873585157879,14683.426559662199
2017-10-19,13199.110522449599,11719.227044413943,14692.815544318382
2017-10-20,12993.98224154137,11450.584147855989,14599.923751680893
2017-10-21,11866.675888595335,10361.44622627599,13235.411160797687
2017-10-22,11503.618749891146,10091.465988134547,12929.031855292715
2017-10-23,13186.515869753614,11776.87520912566,14695.813125722661
2017-10-24,13495.792556248502,12105.049267626031,15096.713757869054
2017-10-25,13506.103850277155,11972.65884338132,15086.193307277767
2017-10-26,13586.353615879936,11999.540067391574,15185.33086059212
2017-10-27,13391.086550983524,11869.221016707403,14959.930358851845
2017-10-28,12267.14406207039,10697.10329405302,13819.975392964509
2017-10-29,11900.957927133513,10297.343576115083,13382.008418172632
2017-10-30,13574.430876884153,12119.745963266118,15082.589821921
2017-10-31,13868.379006374884,12306.40795670259,15308.620179314874
2017-11-01,13858.035102249507,12372.030492812273,15381.891903891934
